Name_encoded,Location_encoded,Miles_Driven,Fuel_Type_int,Transmision_int,Owner_Type_int,Mileage_mpg,Engine_CC,Power,Seats,Price_USD
667,2,34318.941701,1.0,1,,47.0429166,1197.0,78.0,5.0,3331.08
175,7,42112.798154000004,0.0,0,,32.93004162,1998.0,163.0,5.0,10724.16
1211,9,31266.767349,1.0,0,,28.22574996,1991.0,181.0,5.0,26301.15
579,0,27961.695,1.0,1,,25.87360413,2359.0,134.0,5.0,9466.02
1256,8,27108.552617,1.0,0,,25.87360413,1796.0,186.0,5.0,34748.67
1753,8,27961.695,0.0,1,,51.74720826,1199.0,73.0,5.0,3894.25
440,9,6524.3955,1.0,1,,39.98647911,1497.0,117.0,5.0,7069.56
1131,3,13539.052719,0.0,1,,56.45149992,1248.0,88.0,5.0,11838.51
531,3,13132.054714,1.0,1,,42.33862494,1197.0,81.0,5.0,10520.46
1564,8,55923.39,0.0,1,,30.57789579,2179.0,138.0,7.0,3295.13
1327,7,32033.539163,0.0,1,,49.39506243,1461.0,84.0,5.0,7165.42
88,4,19262.501,1.0,0,,23.5214583,2497.0,215.0,5.0,37145.13
1608,4,41894.075562,1.0,1,,32.93004162,1798.0,138.0,5.0,4253.72
603,7,37604.751549,0.0,1,,51.74720826,1582.0,126.0,5.0,7476.96
1087,8,21126.614,0.0,1,,44.69077077,1248.0,73.0,5.0,2624.12
1002,5,42522.903014,0.0,1,,65.86008324,1248.0,73.0,5.0,6590.26
925,10,10563.307,1.0,1,,56.45149992,998.0,67.0,5.0,2516.28
755,3,27145.213506,1.0,0,,23.5214583,5000.0,503.0,4.0,60702.33
1247,8,13670.162,0.0,0,,32.93004162,2143.0,170.0,5.0,16775.22
620,9,49228.117475,0.0,1,,51.74720826,1582.0,126.0,5.0,6590.26
161,10,39146.373,1.0,1,,32.93004162,1598.0,102.0,5.0,1437.88
1117,5,38476.535062,1.0,1,,47.0429166,1197.0,81.0,5.0,6350.62
600,2,52816.535,0.0,1,,54.09935409,1582.0,126.0,5.0,7548.85
1231,7,16274.949232,0.0,0,,39.98647911,2143.0,168.0,5.0,48492.37
1667,4,40389.115,0.0,1,,30.57789579,2982.0,168.0,7.0,19291.5
50,4,27961.073629,0.0,0,,28.22574996,1968.0,167.0,5.0,29955.75
75,9,50522.433268,0.0,0,,30.57789579,1995.0,170.0,5.0,9525.93
916,4,21747.985,1.0,1,,56.45149992,796.0,47.0,5.0,3175.31
922,3,40605.973479,1.0,1,,47.0429166,998.0,67.0,5.0,3367.03
6,5,49709.68,1.0,0,,35.28218745,1798.0,167.0,5.0,20969.03
1119,9,37903.631,1.0,1,,37.63433328,1197.0,85.0,5.0,3954.16
1149,7,19770.161107,1.0,1,,51.74720826,998.0,67.0,5.0,6398.55
1450,5,25476.211,0.0,1,,49.39506243,1498.0,103.0,5.0,10184.96
475,7,51328.972826,1.0,1,,37.63433328,1198.0,90.0,5.0,3223.24
883,0,32311.292,0.0,1,,37.63433328,2179.0,140.0,7.0,13779.64
1046,3,31266.145978,1.0,1,,42.33862494,1197.0,85.0,5.0,4864.81
1233,5,31068.55,0.0,0,,39.98647911,2143.0,201.0,5.0,58713.27
1469,1,44738.712,0.0,1,,47.0429166,1598.0,103.0,5.0,5511.86
558,4,39628.556896,0.0,1,,56.45149992,1120.0,70.0,5.0,4744.99
533,9,17481.030343,1.0,1,,42.33862494,1197.0,81.0,5.0,6710.09
1594,8,27961.695,0.0,1,,51.74720826,1248.0,74.0,5.0,4493.36
728,6,34608.500587,0.0,1,,51.74720826,1396.0,88.0,5.0,6590.26
1470,4,38525.002,0.0,1,,47.0429166,1598.0,103.0,5.0,3594.69
217,9,29825.808,1.0,1,,37.63433328,1368.0,90.0,5.0,3594.69
1116,10,56076.247266,1.0,1,,37.63433328,1298.0,88.0,5.0,3534.78
1501,5,50020.3655,0.0,1,,58.80364575,1396.0,69.0,5.0,2935.66
1262,10,73943.149,0.0,0,,32.93004162,2143.0,170.0,5.0,16763.24
1234,1,17734.549711,0.0,0,,25.87360413,2987.0,254.0,5.0,72792.47
420,2,25476.211,1.0,1,,37.63433328,1497.0,116.0,5.0,5392.04
726,9,36039.518000000004,1.0,1,,42.33862494,1197.0,80.0,5.0,2995.58
1667,2,61515.729,0.0,1,,30.57789579,2982.0,168.0,7.0,24563.72
563,4,19386.7752,1.0,1,,42.33862494,1197.0,82.0,5.0,4673.1
1729,2,52816.535,0.0,1,,35.28218745,1896.0,105.0,5.0,4193.8
245,5,37856.406804,1.0,0,,35.28218745,1499.0,110.0,5.0,9945.31
521,2,27961.695,1.0,1,,49.39506243,814.0,55.0,5.0,2995.58
1324,8,27340.324,1.0,0,,44.69077077,1198.0,75.0,5.0,3175.31
465,7,18972.942114,1.0,0,,44.69077077,1199.0,88.0,5.0,8890.87
1747,7,28830.993029,1.0,1,,37.63433328,1198.0,74.0,5.0,5547.8
930,8,26097.582,1.0,1,,44.69077077,796.0,46.0,5.0,1306.07
603,4,41631.857,0.0,1,,51.74720826,1582.0,126.0,5.0,4553.27
1192,9,36039.518000000004,0.0,0,,23.5214583,2148.0,170.0,5.0,18872.12
1597,3,16777.017,1.0,1,,39.98647911,1193.0,88.0,5.0,6314.67
385,9,24585.164986,1.0,1,,42.33862494,1198.0,86.0,5.0,3295.13
480,2,9308.13758,0.0,1,,63.50793741,1498.0,98.0,5.0,8866.9
926,6,11489.771161,1.0,0,,56.45149992,998.0,67.0,5.0,4673.1
1175,6,55923.39,1.0,1,,39.98647911,993.0,60.0,5.0,838.76
733,10,73452.887281,0.0,1,,51.74720826,1396.0,88.0,5.0,7069.56
1058,3,39342.726236,0.0,1,,51.74720826,1598.0,118.0,5.0,11479.04
1198,4,26097.582,0.0,0,,32.93004162,2143.0,203.0,5.0,29895.84
179,7,15936.923408,1.0,1,,30.57789579,1399.0,98.0,7.0,5140.41
1196,4,42012.136052,0.0,0,,32.93004162,2143.0,203.0,5.0,13779.64
885,9,20505.243,0.0,1,,37.63433328,2179.0,140.0,7.0,11562.92
672,9,12427.42,1.0,1,,47.0429166,1197.0,78.0,5.0,4493.36
536,10,88856.053,1.0,1,,32.93004162,1341.0,82.0,5.0,1318.05
59,3,73457.236878,0.0,0,,28.22574996,2967.0,241.0,7.0,37636.4
853,10,61515.729,0.0,1,,28.22574996,2179.0,120.0,8.0,7189.38
463,10,14105.1217,1.0,1,,42.33862494,1199.0,88.0,5.0,6650.18
1569,6,17398.388,0.0,1,,32.93004162,2179.0,138.0,7.0,13072.69
887,8,38525.002,0.0,1,,35.28218745,2179.0,140.0,7.0,8687.17
1751,5,66500.988533,0.0,1,,51.74720826,1199.0,73.0,5.0,4673.1
1094,4,44168.293422,0.0,1,,44.69077077,1248.0,73.0,5.0,4733.01
39,9,37282.26,0.0,0,,35.28218745,1968.0,174.0,5.0,26361.06
966,4,13484.372071,1.0,1,,54.09935409,998.0,67.0,5.0,4050.02
421,9,34796.776,1.0,1,,37.63433328,1497.0,116.0,5.0,4133.89
686,4,20163.48895,1.0,1,,42.33862494,1197.0,81.0,5.0,6889.82
1395,6,7767.1375,1.0,1,,58.80364575,799.0,53.0,5.0,3295.13
1183,7,12727.542193,0.0,0,,39.98647911,2143.0,136.0,5.0,36306.37
253,5,28458.7918,0.0,1,,51.74720826,1498.0,89.0,5.0,8986.72
718,3,22022.009611,1.0,1,,42.33862494,1197.0,81.0,5.0,8231.84
1698,1,53685.211658,0.0,1,,28.22574996,2494.0,100.0,7.0,18213.1
1327,2,93205.65,0.0,1,,49.39506243,1461.0,84.0,5.0,4193.8
1110,5,55302.019,0.0,1,,58.80364575,1248.0,74.0,5.0,7009.65
915,5,42486.242125,1.0,1,,44.69077077,998.0,66.0,5.0,2995.58
1123,10,32311.292,1.0,1,,42.33862494,1197.0,85.0,5.0,4733.01
1183,6,24233.469,0.0,0,,39.98647911,2143.0,136.0,5.0,32352.21
1020,1,42253.228,1.0,1,,37.63433328,1373.0,93.0,7.0,8088.05
1141,6,44117.341,1.0,1,,42.33862494,998.0,67.0,5.0,1797.34
1753,5,44740.576113,0.0,1,,51.74720826,1199.0,73.0,5.0,4673.1
254,5,84301.40357,0.0,1,,51.74720826,1498.0,89.0,5.0,7848.41
429,7,40917.28035,0.0,1,,58.80364575,1498.0,98.0,5.0,11311.29
1612,3,33504.32432,1.0,1,,32.93004162,1798.0,138.0,5.0,12904.94
890,0,36039.518000000004,0.0,1,,35.28218745,2179.0,140.0,7.0,8986.72
918,8,2485.484,1.0,1,,56.45149992,796.0,47.0,5.0,3594.69
114,2,36039.518000000004,0.0,0,,42.33862494,2993.0,265.0,5.0,14079.2
516,7,18536.739672,1.0,1,,49.39506243,814.0,55.0,5.0,3942.18
1085,2,44214.274876,0.0,1,,61.15579158,1248.0,74.0,5.0,7788.5
7,5,33554.034,0.0,0,,37.63433328,1968.0,147.0,5.0,21568.14
1483,1,46602.825,1.0,0,,30.57789579,1798.0,157.0,5.0,5931.24
1599,7,24362.714168,1.0,1,,39.98647911,1193.0,88.0,5.0,5416.0
227,8,25476.211,0.0,1,,39.98647911,2149.0,139.0,7.0,9585.84
451,3,23998.590762,1.0,1,,39.98647911,1497.0,117.0,5.0,7500.92
1331,2,11184.678,1.0,1,,37.63433328,1498.0,97.0,5.0,8986.72
1068,4,32311.292,1.0,1,,37.63433328,,,,4373.54
1784,9,27961.695,1.0,0,,32.93004162,1598.0,103.0,5.0,4014.07
609,9,30233.427376,1.0,0,,35.28218745,1591.0,121.0,5.0,6590.26
618,1,49088.309,0.0,0,,51.74720826,1582.0,126.0,5.0,6290.71
11,1,54680.648,0.0,0,,37.63433328,1968.0,140.0,5.0,19471.24
1061,4,57166.132,1.0,1,,35.28218745,1586.0,103.0,5.0,3235.22
260,2,5592.339,0.0,0,,28.22574996,2198.0,158.0,7.0,39421.77
1102,3,31143.735891,1.0,1,,47.0429166,1197.0,83.0,5.0,4085.96
558,5,49088.309,0.0,1,,56.45149992,1120.0,70.0,5.0,4972.65
1749,5,28583.066,0.0,1,,47.0429166,1498.0,88.0,5.0,7069.56
1206,10,62137.1,1.0,0,,23.5214583,2496.0,157.0,5.0,13779.64
718,8,25476.211,1.0,1,,42.33862494,1197.0,81.0,5.0,5691.59
926,2,15534.275,1.0,0,,56.45149992,998.0,67.0,5.0,4193.8
1014,10,44675.953529,0.0,1,,47.0429166,1248.0,88.0,7.0,8687.17
962,9,4411.7341,1.0,0,,54.09935409,998.0,67.0,5.0,5212.3
1392,3,23718.352441,1.0,0,,51.74720826,999.0,67.0,5.0,5979.17
853,1,43719.042189,0.0,1,,28.22574996,2179.0,120.0,8.0,9166.46
1684,2,124274.2,0.0,1,,28.22574996,2494.0,102.0,7.0,10784.07
1752,2,16757.754499,0.0,1,,51.74720826,1199.0,73.0,5.0,8267.79
322,2,35107.4615,0.0,1,,47.0429166,1399.0,68.0,5.0,3474.87
1344,8,24854.84,0.0,1,,47.0429166,1461.0,83.0,5.0,6889.82
226,8,25476.211,0.0,1,,39.98647911,2200.0,139.0,7.0,9585.84
1390,7,32997.906955,1.0,0,,51.74720826,999.0,67.0,5.0,5284.19
1452,9,14291.533,0.0,1,,49.39506243,1498.0,103.0,5.0,5931.24
880,5,50330.429629,0.0,0,,37.63433328,2179.0,140.0,7.0,17254.51
321,2,50952.422,0.0,1,,47.0429166,1399.0,68.0,5.0,3534.78
801,3,42599.331647,0.0,1,,35.28218745,2523.0,62.0,7.0,9753.59
1768,5,21126.614,0.0,1,,47.0429166,1498.0,108.0,5.0,10125.04
1695,10,47845.567,0.0,1,,28.22574996,2494.0,100.0,8.0,14977.88
890,9,29825.808,0.0,1,,35.28218745,2179.0,140.0,7.0,7788.5
257,3,17542.546072,1.0,1,,35.28218745,1499.0,110.0,5.0,9250.34
1734,2,68350.81,0.0,0,,37.63433328,1968.0,138.0,5.0,9585.84
1563,2,74564.52,0.0,1,,30.57789579,2179.0,138.0,7.0,3594.69
89,9,30447.179,0.0,0,,18.81716664,2993.0,245.0,4.0,34748.67
1745,8,13670.162,1.0,1,,37.63433328,1198.0,74.0,5.0,4924.73
730,3,9273.962175,1.0,1,,42.33862494,1197.0,82.0,5.0,6434.5
1018,9,46602.825,0.0,1,,47.0429166,1248.0,88.0,7.0,7848.41
441,2,14291.533,1.0,1,,39.98647911,1497.0,117.0,5.0,8387.61
410,9,35418.147,1.0,1,,39.98647911,1497.0,118.0,5.0,6566.3
1737,7,47670.340378,0.0,0,,37.63433328,1968.0,138.0,5.0,7800.48
370,10,85749.198,0.0,1,,58.80364575,1498.0,98.0,5.0,6170.88
890,5,86991.94,0.0,1,,35.28218745,2179.0,140.0,7.0,10784.07
1629,9,68350.81,1.0,0,,32.93004162,1798.0,138.0,5.0,3295.13
73,1,45360.083,0.0,0,,51.74720826,1995.0,190.0,5.0,14977.88
236,7,39409.212933,0.0,1,,54.09935409,1498.0,98.0,5.0,9214.39
723,7,38607.022972,1.0,1,,42.33862494,1197.0,82.0,5.0,5475.91
409,9,31689.921000000002,1.0,0,,37.63433328,1497.0,118.0,5.0,5392.04
1042,5,46602.825,0.0,1,,54.09935409,1248.0,73.0,5.0,5871.33
661,8,34430.16711,1.0,1,,44.69077077,1086.0,68.0,5.0,1977.08
190,9,25476.211,1.0,1,,42.33862494,1199.0,82.0,5.0,3894.25
605,2,27961.695,0.0,1,,51.74720826,1582.0,126.0,5.0,7488.94
505,7,33132.744462,1.0,1,,35.28218745,1591.0,121.0,5.0,14534.53
190,6,29825.808,1.0,1,,42.33862494,1199.0,82.0,5.0,3894.25
47,5,44738.712,0.0,0,,32.93004162,1968.0,174.0,5.0,34748.67
415,7,31233.834686000002,1.0,1,,39.98647911,1497.0,118.0,5.0,6626.21
237,5,13545.8878,1.0,1,,39.98647911,1497.0,121.0,5.0,10484.51
57,1,27961.695,0.0,0,,28.22574996,2967.0,241.0,7.0,45412.92
667,4,38525.002,1.0,1,,47.0429166,1197.0,78.0,5.0,2875.75
678,2,25899.364651,1.0,1,,39.98647911,1197.0,80.0,5.0,5451.95
1077,4,43069.088123,1.0,1,,39.98647911,1197.0,85.0,5.0,3175.31
1511,10,30447.179,0.0,1,,58.80364575,1396.0,69.0,5.0,1917.17
103,3,25147.505741,0.0,0,,37.63433328,2993.0,235.0,5.0,30818.48
1109,0,37282.26,0.0,1,,51.74720826,1248.0,74.0,5.0,4972.65
329,6,621.992371,1.0,1,,44.69077077,1194.0,94.0,5.0,8663.2
635,1,23612.098,1.0,1,,30.57789579,1599.0,103.0,5.0,3115.4
77,9,41010.486,0.0,0,,37.63433328,1995.0,181.0,5.0,8687.17
1682,7,21065.098271,0.0,1,,28.22574996,2494.0,102.0,8.0,17122.71
1267,5,35418.147,0.0,0,,32.93004162,2143.0,204.0,5.0,20669.47
523,10,105633.07,0.0,1,,51.74720826,1582.0,126.0,5.0,8986.72
1047,5,37282.26,0.0,1,,54.09935409,1248.0,73.0,5.0,5212.3
1134,10,52816.535,0.0,1,,56.45149992,1248.0,88.0,5.0,10664.25
648,8,90720.166,1.0,1,,44.69077077,1197.0,82.0,5.0,4193.8
428,8,34798.018742,0.0,1,,61.15579158,1498.0,98.0,5.0,7309.2
1395,9,5315.207534,1.0,1,,58.80364575,799.0,53.0,5.0,3834.34
1639,6,38725.083462,0.0,1,,54.09935409,1364.0,67.0,5.0,5871.33
925,7,23567.980659,1.0,1,,56.45149992,998.0,67.0,5.0,4421.47
1578,2,3355.4034,1.0,1,,54.09935409,1199.0,84.0,5.0,4768.96
693,8,37282.26,0.0,1,,49.39506243,1396.0,90.0,5.0,3534.78
7,7,34629.00583,0.0,0,,37.63433328,1968.0,147.0,5.0,18225.08
1109,5,38525.002,0.0,1,,65.86008324,1248.0,74.0,5.0,7548.85
1717,7,9057.103696,1.0,1,,39.98647911,1198.0,73.0,5.0,8016.16
375,9,10563.307,1.0,0,,37.63433328,1497.0,117.0,7.0,11383.18
715,9,17398.388,1.0,1,,39.98647911,1197.0,80.0,5.0,3175.31
570,0,36163.7922,0.0,1,,32.93004162,2199.0,194.0,7.0,8986.72
408,1,32932.663,1.0,1,,0.0,,,,2216.73
972,7,7629.193138,1.0,0,,54.09935409,998.0,67.0,5.0,6746.03
503,3,10976.518715,1.0,1,,35.28218745,1591.0,121.0,5.0,14115.15
1502,5,124274.2,0.0,1,,39.98647911,1396.0,52.0,5.0,1018.5
1783,9,34730.289303,1.0,1,,35.28218745,1598.0,103.0,5.0,4014.07
960,7,37646.383406,1.0,1,,54.09935409,998.0,67.0,5.0,4924.73
1186,0,8388.5085,0.0,0,,39.98647911,2143.0,136.0,5.0,30566.85
919,6,18641.13,1.0,1,,51.74720826,796.0,47.0,5.0,3714.51
266,4,7456.452,0.0,0,,23.5214583,3198.0,197.0,7.0,40140.7
1598,8,40389.115,1.0,1,,39.98647911,1193.0,88.0,5.0,5751.5
1771,8,23612.098,1.0,1,,37.63433328,1598.0,103.0,5.0,4181.82
1020,9,15534.275,1.0,1,,39.98647911,1373.0,91.0,7.0,6170.88
1241,9,62137.1,0.0,0,,32.93004162,2987.0,224.0,5.0,17266.49
1745,9,8518.99641,1.0,1,,37.63433328,1199.0,74.0,5.0,5691.59
1664,6,62137.1,0.0,0,,28.22574996,2982.0,168.0,7.0,22766.37
960,5,10563.307,1.0,1,,54.09935409,998.0,67.0,5.0,5871.33
74,2,55302.019,0.0,0,,37.63433328,1995.0,181.0,4.0,7548.85
425,6,62244.597183,1.0,1,,37.63433328,1497.0,100.0,5.0,2875.75
1296,10,60272.987,1.0,1,,30.57789579,1999.0,114.0,5.0,3594.69
1399,4,24972.90049,1.0,1,,42.33862494,1198.0,74.0,5.0,5092.48
1749,5,18421.786037,0.0,1,,47.0429166,1498.0,88.0,5.0,7548.85
949,7,27116.009069,1.0,1,,49.39506243,998.0,100.0,5.0,9765.57
663,7,23197.643543000002,1.0,1,,47.0429166,1197.0,78.0,5.0,3858.3
686,7,30078.705997,1.0,1,,42.33862494,1197.0,81.0,5.0,9166.46
154,4,15534.275,1.0,0,,23.5214583,2979.0,306.0,2.0,35946.9
674,10,44987.2604,1.0,1,,47.0429166,1197.0,78.0,5.0,2755.93
1294,4,11184.678,1.0,0,,30.57789579,1598.0,181.0,4.0,26361.06
386,10,40492.883957,1.0,1,,44.69077077,1198.0,86.0,5.0,3930.19
993,7,15794.008078,1.0,1,,47.0429166,1373.0,91.0,5.0,8495.45
1094,3,24230.362145,0.0,1,,44.69077077,1248.0,73.0,5.0,7740.57
1751,2,37282.26,0.0,1,,51.74720826,1199.0,73.0,5.0,4792.92
134,4,44738.712,0.0,0,,39.98647911,1995.0,184.0,5.0,13180.53
57,3,19309.103825000002,0.0,0,,28.22574996,2967.0,241.0,7.0,59659.87
298,8,2678.730381,0.0,1,,58.80364575,1498.0,99.0,5.0,5751.5
92,1,13048.791,0.0,0,,49.39506243,1995.0,190.0,5.0,41938.05
1241,1,33554.034,0.0,0,,32.93004162,2987.0,224.0,5.0,26349.08
1140,9,31068.55,1.0,1,,39.98647911,1061.0,64.0,5.0,1318.05
953,4,8077.823,1.0,1,,49.39506243,1197.0,83.0,5.0,7908.32
1003,10,45981.454,1.0,1,,51.74720826,1197.0,81.0,5.0,5392.04
163,10,46602.825,1.0,1,,32.93004162,1150.0,76.0,5.0,1198.23
1749,2,15534.275,0.0,1,,47.0429166,1498.0,88.0,5.0,8267.79
778,5,86370.569,0.0,0,,0.0,2179.0,115.0,5.0,20070.35
55,9,32311.292,0.0,0,,32.93004162,1968.0,174.0,5.0,30542.88
34,2,12427.42,0.0,0,,42.33862494,1968.0,187.0,5.0,42537.16
544,7,20295.840973,0.0,1,,56.45149992,1186.0,73.0,5.0,7524.88
853,4,47707.001267,0.0,1,,28.22574996,2179.0,120.0,8.0,5847.36
1494,5,62325.375413,0.0,1,,51.74720826,1248.0,74.0,5.0,4433.45
519,7,27335.974403,1.0,1,,49.39506243,814.0,55.0,5.0,4133.89
851,7,44812.033778,0.0,1,,35.28218745,2179.0,120.0,8.0,12257.89
345,1,51573.793,1.0,0,,25.87360413,2354.0,142.0,5.0,7788.5
1745,9,4674.574033,1.0,1,,37.63433328,1199.0,74.0,5.0,7369.11
1007,9,21542.93257,1.0,1,,35.28218745,1196.0,73.0,7.0,3474.87
560,0,18641.13,0.0,1,,56.45149992,1120.0,70.0,5.0,6590.26
266,2,10563.307,0.0,0,,23.5214583,3198.0,197.0,7.0,37145.13
544,4,36823.066831000004,0.0,1,,56.45149992,1186.0,73.0,5.0,5092.48
1109,7,40519.60291,0.0,1,,51.74720826,1248.0,74.0,5.0,6566.3
679,1,11806.049,1.0,1,,42.33862494,1197.0,81.0,5.0,8687.17
1090,5,31068.55,1.0,1,,39.98647911,1298.0,85.0,5.0,3594.69
78,5,29204.437,0.0,0,,51.74720826,1995.0,190.0,5.0,35347.79
424,9,46602.825,1.0,1,,39.98647911,1497.0,78.0,5.0,1785.36
675,10,33885.846114,1.0,0,,37.63433328,1197.0,78.0,5.0,4373.54
259,0,8077.823,0.0,1,,54.09935409,1498.0,98.0,5.0,13060.71
970,1,30327.875768,1.0,1,,54.09935409,998.0,67.0,5.0,5152.39
1014,10,39146.994371,0.0,1,,47.0429166,1248.0,88.0,7.0,7321.19
1691,5,40246.821041,0.0,1,,28.22574996,2494.0,102.0,8.0,18572.56
440,9,21520.563214,1.0,1,,39.98647911,1497.0,117.0,5.0,8267.79
1088,1,43024.970782000004,1.0,1,,44.69077077,1197.0,85.0,5.0,5619.7
1041,7,20686.683332,1.0,1,,42.33862494,1197.0,85.0,5.0,3822.35
734,10,34175.405,1.0,0,,35.28218745,1396.0,98.0,5.0,4493.36
713,10,621.371,1.0,1,,39.98647911,1197.0,81.0,5.0,10304.78
404,2,49709.68,1.0,1,,39.98647911,1497.0,118.0,5.0,4613.19
1358,3,40390.979113,0.0,0,,30.57789579,4134.0,382.0,5.0,81275.94
371,3,10297.981583,1.0,1,,39.98647911,1198.0,86.0,5.0,11155.52
454,10,94841.719843,1.0,0,,28.22574996,1799.0,130.0,5.0,3594.69
727,1,32932.663,1.0,1,,42.33862494,1197.0,81.0,5.0,6590.26
501,5,31148.706859,0.0,1,,44.69077077,1582.0,126.0,5.0,15936.46
41,5,39591.274636,0.0,0,,35.28218745,1968.0,174.0,5.0,27559.29
916,9,6835.081,1.0,1,,56.45149992,796.0,47.0,5.0,4014.07
131,2,71457.665,0.0,0,,35.28218745,1995.0,177.0,5.0,11982.3
663,4,39311.036315,1.0,1,,47.0429166,1197.0,78.0,5.0,3534.78
1723,10,12427.42,0.0,1,,49.39506243,1498.0,108.0,5.0,8088.05
1760,10,49088.309,1.0,1,,37.63433328,1198.0,73.0,5.0,2923.68
987,9,25476.211,1.0,1,,47.0429166,1373.0,91.0,5.0,7009.65
1756,7,16356.348833,1.0,0,,39.98647911,1197.0,103.0,5.0,8866.9
637,10,47224.196,0.0,1,,56.45149992,1120.0,71.0,5.0,4553.27
455,5,43478.571612,1.0,1,,30.57789579,1799.0,130.0,5.0,4553.27
424,8,42874.599,1.0,1,,39.98647911,1497.0,78.0,5.0,3235.22
801,6,40389.115,0.0,1,,35.28218745,2523.0,62.0,7.0,8639.24
441,5,18337.900952,1.0,1,,39.98647911,1497.0,117.0,5.0,9466.02
644,8,31689.921000000002,0.0,1,,58.80364575,1186.0,73.0,5.0,5032.57
1368,9,36041.382113,0.0,1,,44.69077077,1461.0,108.0,5.0,6889.82
912,5,35107.4615,1.0,0,,37.63433328,998.0,66.0,5.0,4133.89
8,1,18058.905373,0.0,0,,39.98647911,1968.0,174.0,5.0,30854.42
890,3,29086.997881,0.0,1,,37.63433328,2179.0,140.0,7.0,19878.64
1400,3,19819.870787,1.0,1,,42.33862494,1198.0,74.0,5.0,5619.7
73,9,32373.4291,0.0,0,,30.57789579,1995.0,170.0,5.0,8986.72
1702,5,45360.083,0.0,1,,30.57789579,2393.0,147.0,7.0,19770.8
410,8,19525.340933,1.0,1,,39.98647911,1497.0,118.0,5.0,2384.48
1109,2,46714.67178,0.0,1,,51.74720826,1248.0,74.0,5.0,6290.71
1374,9,46602.825,0.0,1,,44.69077077,1461.0,108.0,5.0,6470.44
1744,9,9320.565,1.0,1,,37.63433328,1198.0,74.0,5.0,4673.1
707,9,7456.452,1.0,1,,39.98647911,1197.0,81.0,5.0,6949.73
104,10,19883.872,0.0,0,,42.33862494,1995.0,190.0,5.0,36546.02
1079,5,27653.494984,0.0,1,,54.09935409,1248.0,74.0,5.0,6710.09
1239,0,41010.486,0.0,0,,0.0,2987.0,165.0,5.0,27559.29
1097,6,24505.008127,0.0,1,,65.86008324,1248.0,74.0,5.0,6170.88
594,3,22947.852401,0.0,0,,44.69077077,1582.0,126.0,5.0,11359.22
1557,1,11060.4038,1.0,0,,49.39506243,624.0,37.0,4.0,2851.79
1082,5,44332.335366,1.0,1,,39.98647911,1298.0,85.0,5.0,4553.27
721,4,27961.695,1.0,1,,42.33862494,1197.0,81.0,5.0,6590.26
684,5,52912.847505,1.0,1,,39.98647911,1197.0,80.0,5.0,4253.72
992,9,30337.196333,1.0,1,,47.0429166,1373.0,91.0,5.0,7608.76
780,4,22990.727,0.0,0,,28.22574996,2179.0,187.0,5.0,43136.28
1527,5,57166.132,0.0,1,,37.63433328,1405.0,70.0,5.0,1318.05
1599,9,22369.356,1.0,1,,39.98647911,1193.0,88.0,5.0,4433.45
882,4,15266.464099,0.0,1,,37.63433328,1997.0,140.0,7.0,16176.1
339,9,59030.245,1.0,0,,25.87360413,2354.0,177.0,5.0,3414.96
1555,3,16038.206881,1.0,1,,58.80364575,624.0,37.0,4.0,2552.23
527,0,40389.115,0.0,1,,51.74720826,1582.0,126.0,5.0,9286.28
1510,2,62385.6484,0.0,1,,58.80364575,1396.0,69.0,5.0,3414.96
359,6,47481.443594000004,0.0,1,,58.80364575,1498.0,98.0,5.0,5931.24
890,7,51016.423213,0.0,1,,35.28218745,2179.0,140.0,7.0,7429.03
137,10,60894.358,0.0,0,,42.33862494,1995.0,190.0,5.0,20969.03
547,10,28118.280492,1.0,1,,42.33862494,1197.0,81.0,5.0,2696.02
953,4,6400.1213,1.0,1,,49.39506243,1197.0,83.0,5.0,8088.05
597,7,26112.494904,0.0,0,,44.69077077,1582.0,126.0,5.0,11658.78
1014,7,31836.564556,0.0,1,,58.80364575,1248.0,88.0,7.0,10172.97
1294,9,32311.292,1.0,0,,30.57789579,1598.0,181.0,4.0,29955.75
1047,3,26653.087674,0.0,1,,54.09935409,1248.0,73.0,5.0,6698.11
1426,9,42253.228,0.0,0,,35.28218745,1896.0,106.0,5.0,5751.5
254,4,42874.599,0.0,1,,51.74720826,1498.0,89.0,5.0,6530.35
705,10,6213.71,1.0,1,,42.33862494,1197.0,81.0,5.0,7788.5
381,2,9941.936,1.0,1,,44.69077077,1198.0,86.0,5.0,5212.3
359,8,29199.466032,0.0,1,,58.80364575,1498.0,98.0,5.0,4493.36
94,10,105633.07,0.0,0,,42.33862494,1995.0,177.0,5.0,14378.76
57,4,36039.518000000004,0.0,0,,28.22574996,2967.0,241.0,7.0,38343.36
558,6,31068.55,0.0,1,,56.45149992,1120.0,70.0,5.0,4792.92
1317,8,24239.68271,0.0,1,,54.09935409,1461.0,63.0,5.0,3115.4
566,6,16743.462966,1.0,1,,42.33862494,1197.0,82.0,5.0,5332.12
518,10,17833.3477,1.0,1,,49.39506243,814.0,55.0,5.0,3115.4
1269,2,37282.26,1.0,0,,25.87360413,1796.0,186.0,5.0,19171.68
781,4,24232.847629,0.0,0,,28.22574996,2179.0,187.0,5.0,38942.48
867,9,24233.469,0.0,0,,25.87360413,2696.0,184.0,7.0,16595.49
977,3,4836.751864,1.0,1,,47.0429166,1373.0,91.0,5.0,10496.49
1271,7,28402.86841,1.0,0,,25.87360413,3498.0,272.0,7.0,28374.09
